subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP02	文法・言葉のきまり	「子どもや力の弱い者が、困難なことに立ち向かっていく立派な様子」を何といいますか？	"[""慈悲深い"",""感慨深い"",""健気（けなげ）"",""向上心""]"	2	健気（けなげ）	弱い立場の人が一生懸命に頑張る姿をほめる時に使います。	normal
jp	JP02	文法・言葉のきまり	「病気と戦いながら毎日リハビリに励む子どもの姿」を表現する言葉として正しいものは？	"[""健気"",""高揚"",""解放感"",""楽観的""]"	0	健気	困難に立ち向かう立派な様子を「健気」といいます。	normal
jp	JP02	文法・言葉のきまり	「郷愁（きょうしゅう）」とは、どのような感情ですか？	"[""未来への希望に満ちた感情"",""故郷や昔のことを懐かしく思う感情"",""新しい場所への不安を感じる感情"",""他人の幸せを喜ぶ感情""]"	1	故郷や昔のことを懐かしく思う感情	「ノスタルジー」とも言い、離れた故郷などを恋しく思うことです。	hard
jp	JP02	文法・言葉のきまり	「久しぶりに実家に帰り、子どもの頃の遊び場を見て懐かしくなる」この感情を何といいますか？	"[""感慨"",""郷愁"",""高揚"",""賞賛""]"	1	郷愁	「郷（ふるさと）」を「愁（うれ）い、思う」ことから、故郷を懐かしむ意味になります。	hard
jp	JP02	文法・言葉のきまり	「高揚（こうよう）」とは、どのような状態を指しますか？	"[""気分が沈んで悲しくなること"",""気分がゆったりと落ち着くこと"",""気分が非常に高まること"",""気分がすっきりと晴れること""]"	2	気分が非常に高まること	「気分が高揚する」のように、ワクワクしたり興奮したりする様子を指します。	normal
jp	JP02	文法・言葉のきまり	「試合を前にして、選手たちの士気が高まっている」この状態を何といいますか？	"[""感慨"",""解放感"",""高揚"",""向上心""]"	2	高揚	気持ちがプラスの方向に高まることを「高揚」といいます。	normal
jp	JP02	文法・言葉のきまり	「素晴らしいものだと、ほめたたえること」を意味する言葉はどれですか？	"[""賞賛（しょうさん）"",""厚意（こうい）"",""寛容（かんよう）"",""感慨（かんがい）""]"	0	賞賛（しょうさん）	相手の優れた点や立派な行いを高く評価してほめることです。	easy
jp	JP02	文法・言葉のきまり	「彼の勇気ある行動は、多くの人から○○された。」○○に入る最も適切な言葉は？	"[""感慨"",""郷愁"",""賞賛"",""高揚""]"	2	賞賛	立派な行動をほめたたえる文脈なので「賞賛」が適切です。	easy
jp	JP02	文法・言葉のきまり	「一体感（いったいかん）」とは、どのような感覚ですか？	"[""自分一人だけで頑張っている感覚"",""周りの人と意見が合わない感覚"",""集団の気持ちが一つにまとまった感覚"",""体が一つに固まって動かない感覚""]"	2	集団の気持ちが一つにまとまった感覚	チームやグループ全員の心が一つになることを指します。	normal
jp	JP02	文法・言葉のきまり	「合唱コンクールで、クラス全員の心が一つになったように感じた。」この感覚を何といいますか？	"[""開放感"",""一体感"",""向上心"",""高揚感""]"	1	一体感	みんなの気持ちが「一体（ひとつ）」になる感覚のことです。	normal
jp	JP02	文法・言葉のきまり	「感慨（かんがい）」とは、どのような様子を指しますか？	"[""ある出来事について、深く心に感じること"",""何も感じずにぼんやりすること"",""驚いて言葉が出ないこと"",""腹が立って我慢できないこと""]"	0	ある出来事について、深く心に感じること	「感慨深い（かんがいぶかい）」という形で、じんわりと心に染みる感動を表現します。	normal
jp	JP02	文法・言葉のきまり	「卒業式で、これまでの学校生活を思い出して深く感動する」様子を表す言葉は？	"[""賞賛"",""郷愁"",""感慨"",""高揚""]"	2	感慨	過去を振り返り、深く身に染みて感じることを「感慨」といいます。	normal
jp	JP02	文法・言葉のきまり	「解放感（かいほうかん）」とは、どのような感覚ですか？	"[""新しい場所へ行く時のドキドキする感覚"",""縛られていたものがなくなり、自由になった感覚"",""秘密がバレてしまって恥ずかしい感覚"",""重い荷物を持って疲れた感覚""]"	1	縛られていたものがなくなり、自由になった感覚	プレッシャーや束縛から解き放たれて、心が軽くなることです。	normal
jp	JP02	文法・言葉のきまり	「厳しいテスト期間が終わり、のびのびとした気分になる」この時の気持ちを何といいますか？	"[""一体感"",""高揚感"",""解放感"",""期待感""]"	2	解放感	「縛られていたテスト」から自由になったので「解放感」がふさわしいです。	normal
jp	JP02	文法・言葉のきまり	「向上心（こうじょうしん）」とは、どのような心のことですか？	"[""今のままで十分だと満足する心"",""人よりも楽をしたいと思う心"",""より高いところを目指して努力する心"",""失敗を恐れて何もしない心""]"	2	より高いところを目指して努力する心	今の状態に満足せず、より優れた自分になろうとする強い意志のことです。	easy
jp	JP02	文法・言葉のきまり	「もっと勉強して、さらに良い点数を取りたい」と努力する姿勢を何といいますか？	"[""一体感"",""解放感"",""向上心"",""好奇心""]"	2	向上心	自分を高めようとする（向上させる）心のことです。	easy
jp	JP02	文法・言葉のきまり	「楽観的（らっかんてき）」とは、どのような様子ですか？	"[""物事を悪い方にばかり考えて心配する様子"",""物事がよい方向にいくと明るく考えて心配しない様子"",""物事を冷静に、客観的に分析する様子"",""物事に対して全く興味を持たない様子""]"	1	物事がよい方向にいくと明るく考えて心配しない様子	「きっと大丈夫だ」と明るい見通しを持つことです。	normal
jp	JP02	文法・言葉のきまり	「楽観的」の反対の意味を持つ言葉はどれですか？	"[""消極的"",""客観的"",""悲観的"",""否定的""]"	2	悲観的	「楽観（明るく見る）」の反対は「悲観（悪く考えて悲しむ）」です。	normal
jp	JP02	文法・言葉のきまり	「厚意（こうい）」とは、どのような意味ですか？	"[""相手が自分に向けてくれた、思いやりのある心"",""相手のことが好きだという、恋愛の気持ち"",""相手に対して抱く、強い敵対心"",""自分の意見を押し通そうとする心""]"	0	相手が自分に向けてくれた、思いやりのある心	他人が自分にしてくれた親切な気持ちを指します。	normal
jp	JP02	文法・言葉のきまり	「皆様の温かいごコウイに感謝いたします」という文で、適切な漢字はどれですか？	"[""好意"",""行為"",""厚意"",""同意""]"	2	厚意	「厚い（あつい）意志」と書いて、他人の思いやりを指す「厚意」が正解です。	normal
jp	JP02	文法・言葉のきまり	「寛容（かんよう）」とは、どのようなことですか？	"[""他人の間違いを厳しく追及すること"",""心が広くて、他人の言動を受け入れること"",""自分の考えを絶対に曲げないこと"",""何事も中途半端に終わらせること""]"	1	心が広くて、他人の言動を受け入れること	自分と違う意見や、他人の失敗を広い心で許し、受け入れることです。	hard
jp	JP02	文法・言葉のきまり	「友達が失敗しても怒らず、優しく許してあげる」このような態度を何といいますか？	"[""厚意"",""寛容"",""感慨"",""慈しみ""]"	1	寛容	広い心で受け入れる態度を「寛容」といいます。	hard
jp	JP02	文法・言葉のきまり	「打ち消し」の意味を持つ漢字のうち、「まだ〜していない」という意味で使われるのはどれですか？	"[""不"",""非"",""無"",""未""]"	3	未	「未完成」「未解決」のように、まだ終わっていない状態を表します。	easy
jp	JP02	文法・言葉のきまり	「打ち消し」の意味を持つ漢字のうち、「〜ではない」と事実を否定する際によく使われるのはどれですか？	"[""不"",""非"",""無"",""未""]"	1	非	「非公式」「非売品」のように、その状態ではないことを表します。	normal
jp	JP02	文法・言葉のきまり	「打ち消し」の意味を持つ漢字のうち、「〜がない」と存在を否定する際によく使われるのはどれですか？	"[""不"",""非"",""無"",""未""]"	2	無	「無意識」「無責任」のように、あるべきものが無いことを表します。	normal
jp	JP02	文法・言葉のきまり	「打ち消し」の意味を持つ漢字のうち、「〜できない、〜しない」という状態を表すのはどれですか？	"[""不"",""非"",""無"",""未""]"	0	不	「不可能」「不解決（※未解決が一般的だが不も打ち消し）」のように状態を否定します。	easy
jp	JP02	文法・言葉のきまり	「郷愁」という言葉の言い換えとして、最も近い意味のカタカナ語はどれですか？	"[""エゴイズム"",""ノスタルジー"",""リアリズム"",""アイロニー""]"	1	ノスタルジー	郷愁（故郷を懐かしむ気持ち）はフランス語由来のノスタルジーとほぼ同じ意味です。	hard
jp	JP02	文法・言葉のきまり	「高揚感」という言葉が使われる場面として、ふさわしくないものはどれですか？	"[""お祭りの太鼓の音を聞いたとき"",""明日の遠足のことを考えたとき"",""大切な宝物を失くしてしまったとき"",""大好きな歌手のライブが始まる直前""]"	2	大切な宝物を失くしてしまったとき	高揚感はプラスの感情の高まりなので、悲しい場面では使いません。	normal
jp	JP02	文法・言葉のきまり	「慈しむ」と「労る」の使い分けについて正しい説明はどれですか？	"[""慈しむは感謝すること、労るは愛情を注ぐこと"",""慈しむは愛情を注ぐこと、労るは弱い人を気遣うこと"",""慈しむは厳しいこと、労るは優しいこと"",""慈しむは自分に対して、労るは他人に対して使う""]"	1	慈しむは愛情を注ぐこと、労るは弱い人を気遣うこと	どちらも優しい気持ちですが、慈しむは深い愛情、労るは親切な接し方に重点があります。	hard
jp	JP02	文法・言葉のきまり	「向上心がある人」の説明として、最もふさわしいものはどれですか？	"[""今の成績に満足して、遊んでばかりいる人"",""失敗するとすぐに諦めて、何もしなくなる人"",""もっと上手になりたいと考え、毎日練習する人"",""自分より下の順位の人を見て、安心している人""]"	2	もっと上手になりたいと考え、毎日練習する人	より高いレベルを目指して努力する心が「向上心」です。	easy
jp	JP02	文法・言葉のきまり	「感慨深い」という言葉を使い、これまでの苦労を振り返るのに適した場面はどれですか？	"[""朝起きて、天気が良いことに気づいたとき"",""何年もかけて研究した成果が、ようやく認められたとき"",""コンビニで新しいお菓子を見つけたとき"",""友達から突然電話がかかってきたとき""]"	1	何年もかけて研究した成果が、ようやく認められたとき	長い間の出来事を振り返り、深く心に染みる時に「感慨深い」を使います。	normal
jp	JP02	文法・言葉のきまり	「厚意（こうい）」と「好意（こうい）」の違いについて、正しい説明はどれですか？	"[""厚意は他人の思いやり、好意は相手を好きな気持ち"",""厚意は自分の親切、好意は他人の親切"",""厚意は嫌いな気持ち、好意は好きな気持ち"",""厚意と好意に意味の違いはない""]"	0	厚意は他人の思いやり、好意は相手を好きな気持ち	「ご厚意（他人の親切）」と「好意（好きという感情）」は使い分けが必要です。	hard
jp	JP02	文法・言葉のきまり	「深く感動して、忘れられないこと」を何といいますか？	"[""感銘"", ""感化"", ""感謝"", ""感服""]"	0	感銘	「感銘（かんめい）」は、深く感動して心に刻まれることを意味します。「感銘を受ける」という形でよく使われます。	normal
jp	JP02	文法・言葉のきまり	「感銘を受ける」という表現が使われるのは、どのような状態ですか？	"[""相手の意見に反対する"", ""深く感動して心に刻む"", ""相手を強く疑う"", ""自分の間違いを認める""]"	1	深く感動して心に刻む	「感銘」は感情語で、深く感動して忘れられない様子を表します。	normal
jp	JP02	文法・言葉のきまり	自分が他人よりも優れていると感じる時に抱く気持ちを何といいますか？	"[""劣等感"", ""優越感"", ""正義感"", ""責任感""]"	1	優越感	「優越感（ゆうえつかん）」は、自分が他人より優れていると思う満足感のことです。	normal
jp	JP02	文法・言葉のきまり	「優越感」の反対の意味を持つ、自分が他人より劣っていると感じる気持ちを何といいますか？	"[""疎外感"", ""無力感"", ""劣等感"", ""羞恥心""]"	2	劣等感	優越感の対義語は「劣等感（れっとうかん）」です。セットで覚えましょう。	normal
jp	JP02	文法・言葉のきまり	「他人の良さを羨ましいと思う気持ち」を指す言葉はどれですか？	"[""嫉妬"", ""羨望"", ""憤り"", ""冷淡""]"	1	羨望	「羨望（せんぼう）」は、他人の優れた点などを羨ましく思う気持ちです。「羨望のまなざし」のように使われます。	hard
jp	JP02	文法・言葉のきまり	「羨望のまなざし」という言葉がありますが、「羨望」とはどのような感情ですか？	"[""相手を攻撃したい気持ち"", ""自分を恥ずかしく思う気持ち"", ""羨ましいと思う気持ち"", ""相手を許せない気持ち""]"	2	羨ましいと思う気持ち	羨望は、純粋な憧れに近い「羨ましい」という感情を指します。	hard
jp	JP02	文法・言葉のきまり	自分を不当に低く評価し、いじけてしまう様子を何といいますか？	"[""卑屈"", ""謙虚"", ""消極"", ""孤独""]"	0	卑屈	「卑屈（ひくつ）」は、自分を大したことがないと悪く思い、いじける様子を指します。	normal
jp	JP02	文法・言葉のきまり	「どうせ自分なんか……」と、いじけて自分を悪く思う心の状態を何といいますか？	"[""葛藤"", ""卑屈"", ""困惑"", ""躊躇""]"	1	卑屈	他人と比較して自分を低く見すぎる状態を「卑屈」といいます。	normal
jp	JP02	文法・言葉のきまり	「恥ずかしく思う気持ち」を漢字三文字で何といいますか？	"[""自尊心"", ""羞恥心"", ""虚栄心"", ""探究心""]"	1	羞恥心	「羞恥心（しゅうちしん）」は、恥ずかしいと感じる心のことです。	normal
jp	JP02	文法・言葉のきまり	人前で失敗したときなどに感じる「恥ずかしい」という感情を指す言葉はどれですか？	"[""罪悪感"", ""羞恥心"", ""劣等感"", ""困惑""]"	1	羞恥心	恥ずかしく思う気持ちを「羞恥心」と言い、これを強く感じることを「羞恥心がある」などと言います。	normal
jp	JP02	文法・言葉のきまり	「自分には力がない」と、むなしく思う気持ちを何といいますか？	"[""無力感"", ""絶望感"", ""倦怠感"", ""不信感""]"	0	無力感	「無力感（むりょくかん）」は、自分の力ではどうにもできないという絶望的な感覚です。	normal
jp	JP02	文法・言葉のきまり	大きな問題に直面し、自分の力ではどうしようもないと感じることを何といいますか？	"[""疎外感"", ""無力感"", ""劣等感"", ""卑屈""]"	1	無力感	自分の無力さを痛感し、むなしくなる気持ちを「無力感」と呼びます。	normal
jp	JP02	文法・言葉のきまり	予想外のことにどうしていいか迷ったり、困ったりする気持ちを何といいますか？	"[""迷惑"", ""困惑"", ""誘惑"", ""当惑""]"	1	困惑	「困惑（こんわく）」は、どうしたらよいか判断に迷い、困っている状態です。	easy
jp	JP02	文法・言葉のきまり	「困惑する」と同じような意味を持つ言葉はどれですか？	"[""納得する"", ""戸惑う"", ""決断する"", ""感動する""]"	1	戸惑う	困惑は、予想外の事態に迷い、困ることを指します。「戸惑う」と近い意味です。	easy
jp	JP02	文法・言葉のきまり	迷ってなかなか決断を下せないことを何といいますか？	"[""躊躇"", ""停滞"", ""延期"", ""拒絶""]"	0	躊躇	「躊躇（ちゅうちょ）」は、決心がつかずにためらうことを意味します。	hard
jp	JP02	文法・言葉のきまり	「躊躇（ちゅうちょ）」を動詞の形にすると「〇〇〇う」となります。〇に入るのは？	"[""ためら"", ""まどう"", ""あきら"", ""ふるま""]"	0	ためら	「躊躇」は「ためらう」という意味です。決断できずに足踏みする様子を表します。	hard
jp	JP02	文法・言葉のきまり	悪いことをした、申し訳ない、と思う気持ちを何といいますか？	"[""罪悪感"", ""危機感"", ""嫌悪感"", ""違和感""]"	0	罪悪感	「罪悪感（ざいあくかん）」は、自分が悪いことをしたという自覚から生じる重い感情です。	normal
jp	JP02	文法・言葉のきまり	相手を傷つけてしまったときなどに抱く「申し訳ない」という感情はどれですか？	"[""劣等感"", ""羞恥心"", ""罪悪感"", ""無力感""]"	2	罪悪感	自分が悪いことをした、と感じる気持ちを「罪悪感」といいます。	normal
jp	JP02	文法・言葉のきまり	自分が集団から避けられ、排除されていると感じる寂しい気持ちを何といいますか？	"[""孤独感"", ""疎外感"", ""不信感"", ""嫌悪感""]"	1	疎外感	「疎外感（そがいかん）」は、のけ者にされていると感じる気持ちのことです。	hard
jp	JP02	文法・言葉のきまり	「仲間はずれにされている」と感じる時に抱く感情語はどれですか？	"[""卑屈"", ""疎外感"", ""葛藤"", ""困惑""]"	1	疎外感	集団から外されているような感覚を「疎外感」といいます。	hard
jp	JP02	文法・言葉のきまり	心の中で二つの感情が対立し、どうすればよいか悩む状態を何といいますか？	"[""紛争"", ""葛藤"", ""矛盾"", ""混乱""]"	1	葛藤	「葛藤（かっとう）」は、心の中で相反する思いがせめぎ合い、悩むことです。	hard
jp	JP02	文法・言葉のきまり	物語で「本当のことを言いたいけれど、怒られるのが怖い」と悩む描写は何と呼ばれますか？	"[""回想"", ""伏線"", ""葛藤"", ""暗喩""]"	2	葛藤	心の中での激しい悩みや迷いを「葛藤」と呼び、物語の心理描写でよく使われます。	hard
jp	JP02	文法・言葉のきまり	心の中で激しく腹を立てることを何といいますか？	"[""憤り"", ""殺意"", ""焦燥"", ""不満""]"	0	憤り	「憤り（いきどおり）」は、内面で震えるような強い怒りを指します。	normal
jp	JP02	文法・言葉のきまり	「憤り（いきどおり）を感じる」とは、どのような状態ですか？	"[""悲しくて涙が出る"", ""激しく怒っている"", ""驚いて声が出ない"", ""恥ずかしくて顔が赤い""]"	1	激しく怒っている	「憤り」は、単なる「怒り」よりも深く、強い怒りの感情を表します。	normal
jp	JP02	文法・言葉のきまり	人の欠点やミスを取り上げて、厳しく責めることを何といいますか？	"[""批評"", ""非難"", ""指摘"", ""助言""]"	1	非難	「非難（ひなん）」は、相手の悪いところを責め立てる行為です。	normal
jp	JP02	文法・言葉のきまり	一方的に相手のミスを攻撃するようなニュアンスを持つ言葉はどれですか？	"[""議論"", ""相談"", ""非難"", ""説得""]"	2	非難	相手の欠点などを取り上げて責めることを「非難」といいます。	normal
jp	JP02	文法・言葉のきまり	相手に対して関心がなく、冷たい態度のことを何といいますか？	"[""冷酷"", ""冷淡"", ""冷静"", ""冷厳""]"	1	冷淡	「冷淡（れいたん）」は、無関心でそっけない様子を指します。	normal
jp	JP02	文法・言葉のきまり	「冷淡」な態度とは、どのような様子を指しますか？	"[""非常に厳しい様子"", ""優しくて温かい様子"", ""関心がなく冷たい様子"", ""いつも落ち着いている様子""]"	2	関心がなく冷たい様子	冷淡とは、相手を思いやる気持ちがなく、そっけないことをいいます。	normal
jp	JP02	文法・言葉のきまり	自分の弱さを隠して、わざと威勢がいいフリをすることを何といいますか？	"[""虚勢"", ""虚偽"", ""虚栄"", ""虚無""]"	0	虚勢	「虚勢（きょせい）」は、自分を強く見せようとする、うわべだけの勢いのことです。	normal
jp	JP02	文法・言葉のきまり	「本当は怖いのに、強気な態度をとる」ことを何を張るといいますか？	"[""見栄"", ""胸"", ""虚勢"", ""欲""]"	2	虚勢	「虚勢を張る」という慣用句で使われ、弱さを隠して強がることを意味します。	normal
jp	JP02	文法・言葉のきまり	感情よりも理性を重んじ、物事を論理的・効率的に考える立場を何といいますか？	"[""合理主義"", ""個人主義"", ""資本主義"", ""自由主義""]"	0	合理主義	「合理主義（ごうりしゅぎ）」は、理にかなった考え方を最優先する考え方です。	normal
jp	JP02	文法・言葉のきまり	近代社会の基盤となった、根拠や論理を重視する考え方はどれですか？	"[""全体主義"", ""合理主義"", ""楽観主義"", ""神秘主義""]"	1	合理主義	感情や伝統よりも、理性や論理を重視するのが「合理主義」の特徴です。	normal
jp	JP02	文法・言葉のきまり	少ない労力で、より大きな成果を得られるようにすることを何といいますか？	"[""合理化"", ""効率化"", ""最大化"", ""簡略化""]"	1	効率化	「効率化（こうりつか）」は、むだを省いて成果を高める動きのことです。	normal
jp	JP02	文法・言葉のきまり	現代社会で重視される、時間や手間をかけずに結果を出す動きを何といいますか？	"[""自由化"", ""効率化"", ""活性化"", ""標準化""]"	1	効率化	効率化はプラスの面が多いですが、心のゆとりがなくなるという指摘もあります。	normal
jp	JP02	文法・言葉のきまり	自由な競争によって利益を追求することが、社会を豊かにするという考え方は？	"[""社会主義"", ""資本主義"", ""共産主義"", ""民主主義""]"	1	資本主義	「資本主義（しほんしゅぎ）」は、現代の多くの国で採用されている経済の仕組みです。	normal
jp	JP02	文法・言葉のきまり	「合理主義」や「効率化」と密接に関係している、利益を追求する経済体系は？	"[""資本主義"", ""封建主義"", ""人道主義"", ""平和主義""]"	0	資本主義	自由な競争と利益の追求を認めるのが「資本主義」の大きな特徴です。	normal
jp	JP02	文法・言葉のきまり	集団よりも、個人の権利や自由を尊重する考え方を何といいますか？	"[""個人主義"", ""利己主義"", ""全体主義"", ""平等主義""]"	0	個人主義	「個人主義（こじんしゅぎ）」は、個人の自由を最も大切にする考え方です。	normal
jp	JP02	文法・言葉のきまり	「個人主義」の反対で、個人の自由よりも集団の利益を優先する考え方は？	"[""平和主義"", ""合理主義"", ""集団主義"", ""資本主義""]"	2	集団主義	個人主義の対義語は「集団主義（しゅうだんしゅぎ）」です。	normal
jp	JP02	文法・言葉のきまり	周囲の状況が変わっても、なかなか変えることが難しい凝り固まった考えを何といいますか？	"[""固定観念"", ""既成概念"", ""道徳観念"", ""共通認識""]"	0	固定観念	「固定観念（こていかんねん）」は、頭から離れない、変化しにくい考えのことです。	normal
jp	JP02	文法・言葉のきまり	「固定観念」と同じような意味で使われる、物事を見る前の思い込みを何といいますか？	"[""優越感"", ""罪悪感"", ""先入観"", ""劣等感""]"	2	先入観	固定観念は「先入観（せんにゅうかん）」とも呼ばれ、しばしば批判的に扱われます。	normal
jp	JP02	文法・言葉のきまり	性別や国籍、人種などに関係なく、いろいろな価値観を大切にすることを何という？	"[""多様性"", ""同一性"", ""専門性"", ""創造性""]"	0	多様性	「ダイバーシティ」とも呼ばれ、現代のSDGsなどでも重視される考え方です。	normal
jp	JP02	文法・言葉のきまり	現代の論説文で重要な「多様性（ダイバーシティ）」とは、どのような考え方のこと？	"[""個々の違いを認め、大切にする"", ""全員が同じ意見を持つようにする"", ""優れた技術を世界に広める"", ""伝統的な文化を厳しく守る""]"	0	個々の違いを認め、大切にする	違いを排除するのではなく、それぞれの価値を認め合うことが「多様性」の本質です。	normal
jp	JP02	文法・言葉のきまり	知識や経験に基づき、因果関係や再現性がある体系的な知識のことを何という？	"[""科学"", ""魔法"", ""芸術"", ""宗教""]"	0	科学	「なぜそうなるか」という原因と結果のつながり（因果関係）を重視する学問です。	normal
jp	JP02	文法・言葉のきまり	近代化を支えた「科学」が、環境問題などの文脈で批判されることがあるのはなぜ？	"[""自然を支配しようとする考え方だから"", ""個人の感情を大切にしすぎるから"", ""新しい技術を全く生み出さないから"", ""過去の伝統をすべて否定するから""]"	0	自然を支配しようとする考え方だから	科学技術によって自然をコントロールしようとしたことが、環境破壊につながったという批判があります。	hard
jp	JP02	文法・言葉のきまり	個々の違いを考えずに、すべてのものを同じ様子や状態にそろえてしまうことを何という？	"[""画一化"", ""個性化"", ""多様化"", ""活性化""]"	0	画一化	効率は良くなりますが、個性が失われたり、変化に弱くなったりする面があります。	normal
jp	JP02	文法・言葉のきまり	社会の「画一化（かくいつか）」が進むことで、懸念されるデメリットはどれ？	"[""個性が失われ、もろくなる"", ""作業の効率が極端に下がる"", ""人々の争いが完全になくなる"", ""新しい技術が生まれやすくなる""]"	0	個性が失われ、もろくなる	みんなが同じになると、予想外の出来事が起きたときに社会全体が対応できなくなる弱さがあります。	normal
jp	JP02	文法・言葉のきまり	技術が進歩して生活が便利になり、快適で豊かな状態になったことを何という？	"[""文明"", ""文化"", ""宗教"", ""芸術""]"	0	文明	主に技術や物質的な豊かさを指し、精神的な豊かさを指す「文化」と対比されます。	normal
jp	JP02	文法・言葉のきまり	技術的な進歩を指す「文明」に対し、精神的・伝統的な豊かさを指す言葉として適切なのは？	"[""文化"", ""道徳"", ""法律"", ""政治""]"	0	文化	文明（物質的・機能的）と文化（精神的・価値的）はセットでよく出題されます。	normal
jp	JP02	文法・言葉のきまり	二つ以上の異なるものが、同時に存在することを何という？	"[""共存"", ""対立"", ""孤立"", ""競争""]"	0	共存	「共生（きょうせい）」とも言い、自然と人間、異なる民族が共に生きる際によく使われます。	easy
jp	JP02	文法・言葉のきまり	自然と人間が、互いに影響し合いながら共に生きていく状態を指す言葉はどれ？	"[""共存"", ""独立"", ""支配"", ""消滅""]"	0	共存	一方がもう一方を壊すのではなく、どちらも存在し続ける望ましい状態を指します。	easy
jp	JP02	文法・言葉のきまり	他の人に頼ったり支配されたりせず、自分の力で存在することを何という？	"[""自立"", ""孤立"", ""中立"", ""対立""]"	0	自立	精神的な自立や経済的な自立など、自分の足で立つことを意味します。	easy
jp	JP02	文法・言葉のきまり	「自分の力で立つこと」を意味する「自立」の反対で、他に頼り切る状態を何という？	"[""依存"", ""自立"", ""協力"", ""反抗""]"	0	依存	自分一人では存在できず、特定の何かにしがみついているような状態です。	normal
jp	JP02	文法・言葉のきまり	スマホや特定の人物など、他のものに頼り切って生活したり存在したりすることを何という？	"[""依存"", ""信頼"", ""貢献"", ""交流""]"	0	依存	「スマホ依存」や「他国への依存」など、否定的な文脈で使われることが多い言葉です。	normal
jp	JP02	文法・言葉のきまり	社会や集団が、望ましい安定した状態であるために守られるべき「きまり」を何という？	"[""秩序"", ""混乱"", ""自由"", ""平等""]"	0	秩序	「ちつじょ」と読みます。これが乱れると社会はバラバラになってしまいます。	normal
jp	JP02	文法・言葉のきまり	「社会の秩序（ちつじょ）が保たれている」とは、どのような状態のこと？	"[""集団のきまりが守られ、安定している"", ""個人の自由が何よりも優先されている"", ""経済が急激に成長し続けている"", ""新しい技術が次々と導入されている""]"	0	集団のきまりが守られ、安定している	ルールが守られ、人々が安心して過ごせる整った状態を指します。	normal
jp	JP02	文法・言葉のきまり	例外なく、すべてのものにあてはまるという性質を何という？	"[""普遍性"", ""特殊性"", ""偶然性"", ""主観性""]"	0	普遍性	「いつでも、どこでも、だれにでも」あてはまることが普遍的（ふへんてき）です。	hard
jp	JP02	文法・言葉のきまり	哲学などで使われる「普遍的（ふへんてき）」という言葉の正しい意味はどれ？	"[""すべてのものにあてはまる"", ""一部の人だけに通用する"", ""たまたまその時だけ起こる"", ""自分だけが正しいと思っている""]"	0	すべてのものにあてはまる	特定のケースだけでなく、全体に通じる性質を指します。	hard
jp	JP02	文法・言葉のきまり	見返りを求めずに、自分の財産やモノを相手に渡すことを社会学的に何という？	"[""贈与"", ""交換"", ""売買"", ""貸借""]"	0	贈与	代金を払ってモノを受け取る「交換」とは異なる、無償の行為を指します。	hard
jp	JP02	文法・言葉のきまり	モノを渡す代わりに代金をもらう「交換」に対し、お返しを求めず渡すことを何という？	"[""贈与"", ""投資"", ""貯蓄"", ""消費""]"	0	贈与	「あげる」という意思と「もらう」という意思で成り立つ、お返しの義務がない行為です。	hard
jp	JP02	文法・言葉のきまり	集団の中で「みんなと同じであるべきだ」と周囲に合わせるよう求める無言の力を何という？	"[""同調圧力"", ""権力勾配"", ""集団心理"", ""自己暗示""]"	0	同調圧力	「空気を読む」ことを強く強いるような、目に見えないプレッシャーのことです。	normal
jp	JP02	文法・言葉のきまり	「同調圧力」が強すぎる社会で起こりやすい問題として、最も適切なものは？	"[""少数派の意見が排除される"", ""経済が活発に動き出す"", ""個人の才能が自由に伸びる"", ""新しい発明が次々に生まれる""]"	0	少数派の意見が排除される	みんなと同じであることを強いるため、違う意見を持つ人が攻撃されやすくなります。	normal
jp	JP02	文法・言葉のきまり	自分の利益よりも、他人の幸せや利益を考えて行動することを何という？	"[""利他"", ""利己"", ""私欲"", ""強欲""]"	0	利他	「利他（りた）」の心は、ボランティアや助け合いの根底にある考え方です。	normal
jp	JP02	文法・言葉のきまり	自分のことだけを考える「利己（りこ）」の反対で、人のために尽くすことを何という？	"[""利他"", ""慈悲"", ""奉仕"", ""献身""]"	0	利他	「他」の人に「利」益があるように動く、という意味の熟語です。	normal
jp	JP02	文法・言葉のきまり	思い込みや先入観によって、判断が偏ってしまうことを何という？	"[""バイアス"", ""データ"", ""ロジック"", ""エビデンス""]"	0	バイアス	「アンコンシャス・バイアス（無意識の思い込み）」という言葉でもよく使われます。	normal
jp	JP02	文法・言葉のきまり	「バイアスがかかった見方」とは、どのような見方のこと？	"[""先入観があり、偏っている"", ""客観的で、正確である"", ""将来のことを予測している"", ""相手の気持ちに共感している""]"	0	先入観があり、偏っている	事実をそのまま見るのではなく、自分の好みや思い込みでゆがめて見てしまうことです。	normal
jp	JP02	文法・言葉のきまり	多くの人に商品やサービスを知ってもらい、買いたい気持ちにさせる活動を何という？	"[""広告"", ""報道"", ""宣伝"", ""出版""]"	0	広告	テレビCMやネット広告など、情報を広めて消費をうながす役割を持ちます。	easy
jp	JP02	文法・言葉のきまり	マスメディアの収入源となる一方で、情報の偏りを生む原因にもなり得るとされる活動は？	"[""広告"", ""福祉"", ""教育"", ""司法""]"	0	広告	スポンサー（広告主）の意向が情報の内容に影響を与えることがあるため、注意が必要です。	normal
